[2019-06-12 16:12:15 $25692.0]	INFO	Server is reloading all workers now
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_check_exit_status: worker#12[pid=36876] abnormal exit, status=0, signal=9
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_check_exit_status: worker#11[pid=36875] abnormal exit, status=0, signal=9
[2019-06-13 15:22:25 $36785.0]	INFO	Server is reloading all workers now
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36936] exit timeout, forced kill
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36938] exit timeout, forced kill
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36939] exit timeout, forced kill
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36944] exit timeout, forced kill
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36943] exit timeout, forced kill
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36942] exit timeout, forced kill
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36941] exit timeout, forced kill
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36940] exit timeout, forced kill
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_check_exit_status: worker#10[pid=36939] abnormal exit, status=0, signal=9
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_check_exit_status: worker#11[pid=36944] abnormal exit, status=0, signal=9
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_check_exit_status: worker#12[pid=36943] abnormal exit, status=0, signal=9
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_check_exit_status: worker#13[pid=36942] abnormal exit, status=0, signal=9
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_check_exit_status: worker#14[pid=36941] abnormal exit, status=0, signal=9
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_check_exit_status: worker#15[pid=36940] abnormal exit, status=0, signal=9
[2019-06-13 15:22:30 $36785.0]	WARNING	swManager_check_exit_status: worker#9[pid=36938] abnormal exit, status=0, signal=9
[2019-06-13 15:24:05 $36785.0]	INFO	Server is reloading all workers now
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36974] exit timeout, forced kill
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36982] exit timeout, forced kill
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36976] exit timeout, forced kill
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36977] exit timeout, forced kill
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36978] exit timeout, forced kill
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36979] exit timeout, forced kill
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36980] exit timeout, forced kill
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36981] exit timeout, forced kill
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_check_exit_status: worker#9[pid=36982] abnormal exit, status=0, signal=9
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_check_exit_status: worker#15[pid=36981] abnormal exit, status=0, signal=9
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_check_exit_status: worker#14[pid=36980] abnormal exit, status=0, signal=9
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_check_exit_status: worker#13[pid=36979] abnormal exit, status=0, signal=9
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_check_exit_status: worker#12[pid=36978] abnormal exit, status=0, signal=9
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_check_exit_status: worker#11[pid=36977] abnormal exit, status=0, signal=9
[2019-06-13 15:24:10 $36785.0]	WARNING	swManager_check_exit_status: worker#10[pid=36976] abnormal exit, status=0, signal=9
[2019-06-13 15:26:19 $36785.0]	INFO	Server is reloading all workers now
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=37001] exit timeout, forced kill
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=37002] exit timeout, forced kill
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=37008] exit timeout, forced kill
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=37007] exit timeout, forced kill
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=37006] exit timeout, forced kill
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=37005] exit timeout, forced kill
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=37004] exit timeout, forced kill
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=37003] exit timeout, forced kill
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_check_exit_status: worker#9[pid=37002] abnormal exit, status=0, signal=9
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_check_exit_status: worker#10[pid=37008] abnormal exit, status=0, signal=9
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_check_exit_status: worker#11[pid=37007] abnormal exit, status=0, signal=9
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_check_exit_status: worker#12[pid=37006] abnormal exit, status=0, signal=9
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_check_exit_status: worker#13[pid=37005] abnormal exit, status=0, signal=9
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_check_exit_status: worker#14[pid=37004] abnormal exit, status=0, signal=9
[2019-06-13 15:26:24 $36785.0]	WARNING	swManager_check_exit_status: worker#15[pid=37003] abnormal exit, status=0, signal=9
[2019-06-13 15:28:35 $36785.0]	INFO	Server is reloading all workers now
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=37039] exit timeout, forced kill
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=37041] exit timeout, forced kill
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=37042] exit timeout, forced kill
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=37043] exit timeout, forced kill
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=37044] exit timeout, forced kill
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=37045] exit timeout, forced kill
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=37046] exit timeout, forced kill
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=37047] exit timeout, forced kill
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_check_exit_status: worker#11[pid=37043] abnormal exit, status=0, signal=9
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_check_exit_status: worker#14[pid=37046] abnormal exit, status=0, signal=9
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_check_exit_status: worker#15[pid=37047] abnormal exit, status=0, signal=9
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_check_exit_status: worker#13[pid=37045] abnormal exit, status=0, signal=9
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_check_exit_status: worker#12[pid=37044] abnormal exit, status=0, signal=9
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_check_exit_status: worker#10[pid=37042] abnormal exit, status=0, signal=9
[2019-06-13 15:28:40 $36785.0]	WARNING	swManager_check_exit_status: worker#9[pid=37041] abnormal exit, status=0, signal=9
[2019-06-13 15:29:27 $36785.0]	INFO	Server is reloading all workers now
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=37205] exit timeout, forced kill
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=37214] exit timeout, forced kill
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=37213] exit timeout, forced kill
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=37208] exit timeout, forced kill
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=37212] exit timeout, forced kill
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=37211] exit timeout, forced kill
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=37209] exit timeout, forced kill
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=37210] exit timeout, forced kill
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_check_exit_status: worker#9[pid=37214] abnormal exit, status=0, signal=9
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_check_exit_status: worker#10[pid=37213] abnormal exit, status=0, signal=9
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_check_exit_status: worker#12[pid=37212] abnormal exit, status=0, signal=9
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_check_exit_status: worker#13[pid=37211] abnormal exit, status=0, signal=9
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_check_exit_status: worker#15[pid=37210] abnormal exit, status=0, signal=9
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_check_exit_status: worker#14[pid=37209] abnormal exit, status=0, signal=9
[2019-06-13 15:29:32 $36785.0]	WARNING	swManager_check_exit_status: worker#11[pid=37208] abnormal exit, status=0, signal=9
[2019-06-13 16:40:55 $39632.0]	INFO	Server is reloading all workers now
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=39633] exit timeout, forced kill
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=39634] exit timeout, forced kill
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=39635] exit timeout, forced kill
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=39636] exit timeout, forced kill
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=39637] exit timeout, forced kill
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=39638] exit timeout, forced kill
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=39639] exit timeout, forced kill
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=39640] exit timeout, forced kill
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_check_exit_status: worker#11[pid=39636] abnormal exit, status=0, signal=9
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_check_exit_status: worker#15[pid=39640] abnormal exit, status=0, signal=9
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_check_exit_status: worker#14[pid=39639] abnormal exit, status=0, signal=9
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_check_exit_status: worker#13[pid=39638] abnormal exit, status=0, signal=9
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_check_exit_status: worker#12[pid=39637] abnormal exit, status=0, signal=9
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_check_exit_status: worker#10[pid=39635] abnormal exit, status=0, signal=9
[2019-06-13 16:41:00 $39632.0]	WARNING	swManager_check_exit_status: worker#9[pid=39634] abnormal exit, status=0, signal=9
[2019-06-13 16:41:23 $39632.0]	INFO	Server is reloading all workers now
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=39699] exit timeout, forced kill
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=39706] exit timeout, forced kill
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=39705] exit timeout, forced kill
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=39700] exit timeout, forced kill
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=39704] exit timeout, forced kill
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=39703] exit timeout, forced kill
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=39702] exit timeout, forced kill
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=39701] exit timeout, forced kill
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_check_exit_status: worker#9[pid=39706] abnormal exit, status=0, signal=9
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_check_exit_status: worker#10[pid=39705] abnormal exit, status=0, signal=9
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_check_exit_status: worker#12[pid=39704] abnormal exit, status=0, signal=9
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_check_exit_status: worker#13[pid=39703] abnormal exit, status=0, signal=9
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_check_exit_status: worker#14[pid=39702] abnormal exit, status=0, signal=9
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_check_exit_status: worker#15[pid=39701] abnormal exit, status=0, signal=9
[2019-06-13 16:41:28 $39632.0]	WARNING	swManager_check_exit_status: worker#11[pid=39700] abnormal exit, status=0, signal=9
[2019-06-13 17:09:01 $39632.0]	INFO	Server is reloading all workers now
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=39716] exit timeout, forced kill
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=39719] exit timeout, forced kill
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=39720] exit timeout, forced kill
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=39725] exit timeout, forced kill
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=39721] exit timeout, forced kill
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=39722] exit timeout, forced kill
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=39723] exit timeout, forced kill
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=39724] exit timeout, forced kill
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_check_exit_status: worker#10[pid=39720] abnormal exit, status=0, signal=9
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_check_exit_status: worker#11[pid=39725] abnormal exit, status=0, signal=9
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_check_exit_status: worker#15[pid=39724] abnormal exit, status=0, signal=9
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_check_exit_status: worker#14[pid=39723] abnormal exit, status=0, signal=9
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_check_exit_status: worker#13[pid=39722] abnormal exit, status=0, signal=9
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_check_exit_status: worker#12[pid=39721] abnormal exit, status=0, signal=9
[2019-06-13 17:09:06 $39632.0]	WARNING	swManager_check_exit_status: worker#9[pid=39719] abnormal exit, status=0, signal=9
[2019-06-13 17:09:24 $39632.0]	INFO	Server is reloading all workers now
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=40837] exit timeout, forced kill
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=40847] exit timeout, forced kill
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=40841] exit timeout, forced kill
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=40842] exit timeout, forced kill
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=40846] exit timeout, forced kill
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=40845] exit timeout, forced kill
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=40844] exit timeout, forced kill
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=40843] exit timeout, forced kill
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_check_exit_status: worker#9[pid=40847] abnormal exit, status=0, signal=9
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_check_exit_status: worker#12[pid=40846] abnormal exit, status=0, signal=9
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_check_exit_status: worker#13[pid=40845] abnormal exit, status=0, signal=9
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_check_exit_status: worker#14[pid=40844] abnormal exit, status=0, signal=9
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_check_exit_status: worker#15[pid=40843] abnormal exit, status=0, signal=9
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_check_exit_status: worker#11[pid=40842] abnormal exit, status=0, signal=9
[2019-06-13 17:09:29 $39632.0]	WARNING	swManager_check_exit_status: worker#10[pid=40841] abnormal exit, status=0, signal=9
[2019-06-13 17:09:30 $39632.0]	INFO	Server is reloading all workers now
[2019-06-13 20:26:42 $43139.0]	INFO	Server is reloading all workers now
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=43140] exit timeout, forced kill
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=43141] exit timeout, forced kill
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=43142] exit timeout, forced kill
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=43143] exit timeout, forced kill
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=43144] exit timeout, forced kill
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=43145] exit timeout, forced kill
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=43146] exit timeout, forced kill
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=43147] exit timeout, forced kill
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_check_exit_status: worker#11[pid=43143] abnormal exit, status=0, signal=9
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_check_exit_status: worker#15[pid=43147] abnormal exit, status=0, signal=9
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_check_exit_status: worker#14[pid=43146] abnormal exit, status=0, signal=9
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_check_exit_status: worker#13[pid=43145] abnormal exit, status=0, signal=9
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_check_exit_status: worker#12[pid=43144] abnormal exit, status=0, signal=9
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_check_exit_status: worker#10[pid=43142] abnormal exit, status=0, signal=9
[2019-06-13 20:26:47 $43139.0]	WARNING	swManager_check_exit_status: worker#9[pid=43141] abnormal exit, status=0, signal=9
[2019-06-13 20:28:47 $43139.0]	INFO	Server is reloading all workers now
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=43245] exit timeout, forced kill
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=43254] exit timeout, forced kill
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=43253] exit timeout, forced kill
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=43248] exit timeout, forced kill
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=43252] exit timeout, forced kill
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=43251] exit timeout, forced kill
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=43250] exit timeout, forced kill
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=43249] exit timeout, forced kill
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_check_exit_status: worker#9[pid=43254] abnormal exit, status=0, signal=9
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_check_exit_status: worker#10[pid=43253] abnormal exit, status=0, signal=9
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_check_exit_status: worker#12[pid=43252] abnormal exit, status=0, signal=9
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_check_exit_status: worker#13[pid=43251] abnormal exit, status=0, signal=9
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_check_exit_status: worker#14[pid=43250] abnormal exit, status=0, signal=9
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_check_exit_status: worker#15[pid=43249] abnormal exit, status=0, signal=9
[2019-06-13 20:28:52 $43139.0]	WARNING	swManager_check_exit_status: worker#11[pid=43248] abnormal exit, status=0, signal=9
[2019-06-13 20:29:57 $43139.0]	INFO	Server is reloading all workers now
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=43268] exit timeout, forced kill
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=43277] exit timeout, forced kill
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=43278] exit timeout, forced kill
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=43283] exit timeout, forced kill
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=43279] exit timeout, forced kill
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=43280] exit timeout, forced kill
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=43281] exit timeout, forced kill
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=43282] exit timeout, forced kill
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_check_exit_status: worker#9[pid=43277] abnormal exit, status=0, signal=9
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_check_exit_status: worker#11[pid=43283] abnormal exit, status=0, signal=9
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_check_exit_status: worker#15[pid=43282] abnormal exit, status=0, signal=9
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_check_exit_status: worker#14[pid=43281] abnormal exit, status=0, signal=9
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_check_exit_status: worker#13[pid=43280] abnormal exit, status=0, signal=9
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_check_exit_status: worker#12[pid=43279] abnormal exit, status=0, signal=9
[2019-06-13 20:30:02 $43139.0]	WARNING	swManager_check_exit_status: worker#10[pid=43278] abnormal exit, status=0, signal=9
[2019-06-13 20:30:04 $43139.0]	INFO	Server is reloading all workers now
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=43306] exit timeout, forced kill
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=43309] exit timeout, forced kill
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=43315] exit timeout, forced kill
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=43310] exit timeout, forced kill
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=43314] exit timeout, forced kill
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=43313] exit timeout, forced kill
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=43312] exit timeout, forced kill
[2019-06-13 20:30:09 $43139.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=43311] exit timeout, forced kill
